Yearday  wnde(m/s)  wndn  swr  lwr  precip(mm)  starting Dec 8, 2014
353.666  -2.74  -3.82   -0.1  353.8   2.37 
353.708  -2.28  -4.27   -0.1  354.3   2.37 
353.749  -1.95  -3.56   -0.2  356.0   2.37 
353.791  -1.64  -3.04   -0.4  356.8   2.37 
353.874  -0.97  -2.52   -0.5  358.1   2.37 
353.916  -0.32  -2.87   -0.3  359.4   2.38 
353.999  -0.26  -2.53   -0.3  361.1   2.38 
354.041  -0.74  -2.11   17.2  360.7   2.38 
354.124  -0.65  -1.88  393.9  362.7   2.35 
354.166  -0.57  -2.26  549.6  365.3   2.32 
354.208  -0.38  -1.93  607.3  369.5   2.31 
354.249  -0.04  -2.96  609.7  371.5   2.31 
354.291  -0.22  -3.12  739.3  372.2   2.31 
354.333  -0.14  -2.96  558.5  372.0   2.31 
354.416  -0.37  -3.29  242.2  374.3   2.32 
354.458  -0.50  -3.53  157.0  373.4   2.33 
354.541  -0.75  -4.19    0.5  385.2   2.35 
354.583  -1.43  -4.42    0.7  387.4   2.35 
354.624  -1.45  -4.08    0.4  382.0   2.35 
354.666  -1.75  -3.25    0.1  377.5   2.34 
354.708  -1.82  -2.48   -0.1  373.5   2.34 
354.791  -1.83  -1.25    0.0  382.3   2.34 
354.833  -1.58  -0.93   -0.4  374.9   2.34 
354.874  -0.92  -0.87   -1.4  360.7   2.34 
354.916  -1.17  -1.53   -0.8  365.0   2.34 
354.958  -1.47  -2.10   -0.3  372.5   2.34 
355.041  -1.69  -3.13    7.9  379.9   2.33 
355.083  -1.22  -3.32   99.0  388.3   2.33 
355.166  -1.12  -4.54  472.7  385.3   2.29 
355.208  -2.09  -3.67  567.6  406.3   2.27 
355.249  -3.29  -1.71  725.4  387.3   2.25 
355.291  -3.01  -1.46  752.8  387.7   2.24 
355.374  -3.21  -2.51  427.8  394.7   2.25 
355.416  -3.74  -2.30  262.1  392.8   2.24 
355.499  -3.86  -2.91   10.4  401.5   2.24 
355.541  -3.59  -2.60    0.5  392.9   2.24 
355.624  -3.17  -2.07    0.5  394.5   2.24 
355.708  -2.38  -5.19    0.7  388.3   2.24 
355.791  -2.87  -4.47    0.3  372.5   2.24 
355.833  -2.24  -4.77    0.1  365.8   2.23 
355.874  -2.34  -4.63    0.2  368.4   2.23 
355.916  -2.00  -4.02    0.5  384.8   2.23 
355.958  -1.93  -3.77    0.8  394.6   2.23 
355.999  -1.78  -3.96    1.0  402.0   2.23 
356.041  -2.02  -4.66    9.8  414.3   2.22 
356.124  -3.02  -2.07  365.6  367.0   2.17 
356.166  -3.59  -1.38  502.8  364.2   2.15 
356.291  -0.96  -3.74  695.3  384.5   2.12 
356.333  -1.39  -3.61  750.7  376.1   2.10 
356.458  -2.49  -3.72  205.6  363.8   2.07 
356.541  -2.81  -4.09    0.7  389.4   2.10 
356.624  -2.53  -2.81    0.1  379.1   2.10 
356.666  -2.76  -2.02    0.0  375.8   2.10 
356.708  -2.97  -1.69    0.3  386.7   2.10 
356.749  -3.32  -0.62    0.2  384.3   2.10 
356.874  -2.15  -1.78    0.0  380.0   2.10 
356.916  -1.93  -1.70    0.2  387.4   2.10 
357.041  -2.43  -3.17   11.3  390.9   2.09 
357.083  -2.24  -3.86   91.1  376.9   2.09 
357.124  -1.55  -4.54  321.2  376.2   2.07 
357.166  -1.76  -4.43  549.1  374.1   2.04 
357.208  -1.82  -4.81  708.1  375.4   2.02 
357.249  -1.39  -4.37  797.3  375.7   2.02 
357.374  -1.46  -3.69  609.9  374.5   2.00 
357.458  -1.80  -3.02  202.7  372.5   2.00 
357.499  -1.96  -2.84    9.9  373.7   2.01 
357.541  -2.13  -2.86    0.0  374.1   2.02 
357.583  -2.28  -3.01    0.0  377.3   2.03 
357.624  -3.17  -2.68    0.3  381.5   2.03 
357.666  -3.09  -2.29    0.0  374.4   2.03 
357.749  -1.99  -0.32    0.2  393.0   2.03 
357.791  -2.88  -0.64    0.1  379.9   2.03 
357.833  -3.24  -1.35   -0.1  369.3   2.03 
357.874  -1.53  -1.50   -0.2  377.9   2.03 
357.916  -1.57  -2.11    0.0  376.0   2.03 
357.958  -1.05  -3.10    0.0  370.9   2.03 
357.999  -1.46  -3.33    0.4  387.8   2.03 
358.041  -0.78  -3.52   15.8  381.0   2.03 
358.083  -1.04  -3.73  149.6  368.4   2.02 
358.208  -1.33  -2.92  695.7  373.1   1.93 
358.249  -1.04  -4.01  671.0  379.1   1.93 
358.291  -0.62  -3.84  727.9  372.7   1.92 
358.374  -0.80  -3.88  475.4  380.6   1.92 
358.416  -1.92  -4.41  378.3  369.7   1.92 
358.499  -1.45  -4.60   11.3  378.9   1.93 
358.541  -1.30  -4.13    0.2  377.2   1.94 
358.624  -2.18  -3.48    0.7  394.3   1.94 
358.666  -1.68  -3.44    0.4  385.3   1.94 
358.708  -1.39  -3.18    0.0  376.0   1.94 
358.749  -1.62  -2.73   -0.6  358.5   1.94 
358.791  -1.78  -2.82   -0.2  364.9   1.95 
358.833  -1.47  -3.03   -0.1  364.5   1.95 
358.874  -2.03  -2.69    0.7  390.1   1.95 
358.916  -2.20  -2.60    0.6  391.4   1.95 
358.958  -2.36  -2.49    0.3  379.9   1.94 
358.999  -1.78  -3.06    0.8  392.7   1.93 
359.041  -1.48  -3.50    8.7  380.3   1.93 
359.124  -1.57  -4.25  182.8  385.8   1.92 
359.166  -2.95  -3.77  493.3  378.2   1.89 
359.208  -2.86  -3.90  612.3  368.9   1.87 
359.291  -2.15  -3.90  687.5  369.7   1.85 
359.333  -1.96  -3.05  720.5  362.1   1.84 
359.458  -1.83  -4.35  154.2  373.2   1.83 
359.541  -1.89  -4.04    0.3  378.2   1.85 
359.583  -1.99  -3.31    0.0  370.1   1.86 
359.624  -1.59  -3.13   -0.3  364.5   1.86 
359.666  -1.32  -2.88    0.5  393.0   1.85 
359.749  -0.40  -3.03    0.3  387.9   1.85 
359.791  -1.23  -2.09   -0.2  380.0   1.85 
359.874   0.39  -6.20    0.9  396.0   1.85 
359.916   0.46  -6.48    0.7  379.6   1.85 
359.958  -0.41  -5.52    0.3  364.2   1.85 
359.999  -0.92  -4.39    0.0  356.5   1.85 
360.041  -1.24  -4.63    9.1  356.5   1.84 
360.083  -1.06  -5.37  144.8  353.5   1.84 
360.124  -1.20  -5.29  351.6  349.6   1.81 
360.166  -1.33  -5.52  575.1  348.2   1.78 
360.249  -1.51  -6.32  821.8  352.4   1.75 
360.291  -1.30  -6.73  823.6  353.2   1.74 
360.333  -1.83  -6.89  744.9  353.6   1.74 
360.458  -2.74  -6.43  119.5  356.8   1.71 
360.499  -2.96  -5.96   17.1  358.4   1.72 
360.624  -2.94  -5.52    0.3  364.9   1.71 
360.666  -2.97  -4.89    0.3  362.3   1.70 
360.708  -2.47  -4.70    0.2  366.7   1.69 
360.749  -1.63  -4.77    0.1  363.9   1.69 
360.791  -1.40  -4.51    0.0  360.8   1.69 
360.833  -1.33  -4.41    0.2  366.8   1.68 
360.916  -1.20  -4.76    0.3  367.5   1.68 
360.958  -0.68  -5.08    0.4  370.3   1.67 
360.999  -0.15  -5.39    0.4  370.3   1.66 
361.041  -0.07  -5.33   11.9  368.6   1.66 
361.083  -0.25  -5.81  143.5  368.1   1.64 
361.166  -0.97  -5.83  539.7  368.9   1.59 
361.249  -1.25  -5.97  788.8  372.7   1.57 
361.291  -1.64  -5.89  768.4  376.4   1.57 
361.333  -1.13  -6.40  629.7  379.3   1.56 
361.374  -1.15  -6.52  544.8  378.1   1.57 
361.416  -1.55  -6.80  381.0  376.3   1.57 
361.458  -1.87  -6.85  182.0  374.7   1.57 
361.499  -2.09  -6.97   21.1  373.4   1.57 
361.541  -2.51  -6.73    0.8  374.4   1.58 
361.583  -2.29  -6.29    0.8  373.6   1.58 
361.624  -2.13  -6.04    0.8  374.1   1.58 
361.666  -2.26  -6.00    0.7  374.8   1.57 
361.708  -1.79  -5.90    0.7  375.4   1.57 
361.749  -1.79  -5.95    0.7  375.9   1.57 
361.791  -1.70  -6.15    0.7  376.3   1.57 
361.833  -1.77  -6.18    0.7  376.5   1.57 
361.874  -1.42  -6.38    0.8  376.8   1.57 
361.916  -1.58  -6.51    0.9  380.7   1.56 
361.958  -1.99  -6.52    0.9  384.1   1.56 
361.999  -2.41  -6.85    1.0  382.9   1.56 
362.166  -3.75  -7.43  420.8  387.9   1.52 
362.208  -3.33  -7.55  505.5  390.0   1.51 
362.249  -3.25  -6.67  484.8  394.1   1.50 
362.291  -2.61  -6.53  486.3  398.1   1.50 
362.333  -2.34  -6.16  417.5  399.8   1.49 
362.374  -1.81  -6.06  232.0  399.3   1.50 
362.416  -1.87  -6.16  259.2  398.3   1.50 
362.458  -2.73  -6.54  161.8  391.2   1.49 
362.541  -3.14  -5.35    0.9  392.9   1.50 
362.583  -3.34  -5.08    0.9  388.8   1.51 
362.624  -3.51  -5.62    0.9  388.3   1.51 
362.666  -3.52  -5.27    0.9  389.2   1.51 
362.749  -3.04  -5.18    0.9  394.6   1.50 
362.791  -3.18  -5.06    1.0  397.2   1.50 
362.833  -2.75  -5.58    1.1  395.9   1.51 
362.874  -2.50  -6.30    1.3  401.7   1.50 
362.916  -2.68  -6.59    1.5  413.1   1.50 
362.999  -3.30  -6.55    1.3  400.1   1.49 
363.041  -3.72  -6.50   12.8  397.5   1.49 
363.083  -3.43  -6.81  148.5  400.0   1.48 
363.124  -3.94  -6.77  202.9  407.4   1.46 
363.166  -3.66  -7.04  311.8  420.5   1.45 
363.208  -3.82  -6.93  237.8  422.1   1.45 
363.249  -4.09  -6.35  229.9  427.1   1.45 
363.291  -4.45  -6.26  223.6  423.5   1.45 
363.333  -4.45  -6.26  216.0  421.8   1.45 
363.374  -4.47  -5.98  110.2  423.8   1.46 
363.458  -3.83  -5.85   27.7  424.5   1.46 
363.499  -3.72  -5.00    5.7  433.5   1.46 
363.541  -3.87  -3.71    1.9  430.4   1.46 
363.624  -3.22  -3.61    1.1  425.5   1.47 
363.666  -2.16  -4.00    1.5  423.3   1.47 
363.708  -2.09  -3.74    1.9  429.3   1.46 
363.749  -1.57  -4.66    1.7  429.6   1.46 
363.833  -1.66  -4.26    0.5  430.9   1.50 
363.874  -1.93  -5.18    1.2  427.6   3.63 
363.916  -0.97  -5.43    1.1  424.8   4.45 
363.958  -1.96  -6.14    1.1  422.4   4.62 
363.999  -3.18  -6.76    1.0  423.7   4.67 
364.041  -3.82  -7.54    3.7  424.6   4.67 
364.083  -3.62  -7.37   24.6  426.7   4.66 
364.166  -4.64  -6.74   68.2  428.5   4.63 
364.249  -2.89  -7.68  206.6  426.9   4.80 
364.291  -2.39  -8.05  147.3  428.0   4.87 
364.374  -3.54  -8.55   59.2  426.6   6.29 
364.416  -3.76  -8.37   37.0  426.5   7.52 
364.458  -3.64  -8.36   17.8  428.6   8.92 
364.499  -5.03  -8.33    3.8  428.1  10.81 
364.541  -5.21  -6.70    2.1  426.6  12.15 
364.583  -5.62  -6.60    2.6  426.2  12.35 
364.624  -5.43  -6.51    1.5  427.4  12.34 
364.666  -6.22  -6.29    1.5  425.9  12.33 
364.749  -8.72  -4.78    2.1  427.0  12.35 
364.791  -8.63  -4.53    1.3  428.1  12.32 
364.833  -7.05  -4.36    1.7  429.8  12.30 
364.916  -5.49  -3.48    1.5  430.9  12.28 
364.999  -5.92  -6.65    1.5  431.7  12.67 
365.041  -5.98  -7.81    3.7  427.0  12.92 
365.083  -5.71  -7.90   24.4  427.4  12.95 
365.166  -6.36  -7.68  100.1  427.0  13.00 
365.208  -6.56  -7.54  122.8  429.3  12.98 
365.249  -6.90  -7.14   84.5  431.2  12.96 
365.291  -6.81  -7.72   73.5  431.0  13.08 
365.333  -6.40  -7.94   46.8  430.3  13.25 
365.374  -6.43  -8.93   40.0  428.7  14.14 
365.416  -6.71  -7.84   51.4  430.0  14.59 
365.458  -8.35  -7.49   43.4  427.2  14.79 
365.499  -9.03  -6.49    4.8  427.3  14.76 
365.583  -8.73  -5.69    2.1  429.0  14.74 
365.624  -8.86  -5.24    1.4  430.1  14.78 
365.666  -8.20  -6.64    2.2  427.5  15.28 
365.749  -8.64  -6.09    2.0  426.6  15.36 
365.791  -9.12  -3.79    1.4  430.2  15.34 
365.833  -8.97  -2.25    1.5  435.6  16.13 
365.874  -8.84   1.80    1.5  430.6  17.31 
365.916  -8.27  -3.10    2.4  424.3  17.49 
365.958  -8.44  -2.64    1.3  433.3  17.54 
365.999  -8.43  -0.29    1.9  436.2  18.07 
366.041  -9.04   0.73   10.6  425.4  19.22 
366.083  -9.34   0.37   21.6  434.1  19.20 
366.124  -9.43   0.62   34.3  436.5  19.26 
366.249  -8.22   2.29  128.6  439.0  19.52 
366.291  -7.61   2.67  132.1  441.6  19.70 
366.333  -5.31   3.92   57.9  444.3  26.26 
366.416  -5.32   4.68   62.2  443.4  32.56 
366.458  -3.40   8.36   37.8  436.6  36.94 
366.499  -4.62   5.88   14.6  433.6  37.44 
366.624  -4.92   5.94    2.1  435.6  37.55 
366.666  -5.35   3.33    1.7  425.3  37.55 
366.708  -6.01   3.92    1.8  423.7  37.54 
366.749  -6.66   3.79    1.8  431.8  37.54 
366.791  -6.06   2.39    2.0  438.9  37.54 
366.833  -6.89   1.98    1.6  442.5  37.54 
366.874  -8.52   2.14    2.0  440.6  37.53 
366.916  -9.20   2.71    1.8  420.1  37.54 
366.958  -9.19   2.89    1.9  423.5  37.53 
367.083  -9.33   4.19   55.8  417.0  37.51 
367.124  -8.25   4.74  186.0  413.5  37.50 
367.166  -6.18   5.88  363.1  416.0  37.47 
367.249  -5.04   5.93  627.3  404.7  37.43 
367.291  -3.74   5.39  624.0  417.6  37.39 
367.374  -3.47   4.94  259.3  440.5  37.38 
367.416  -3.49   4.35  232.6  425.7  37.38 
367.458  -3.20   4.71   72.8  431.6  37.38 
367.499  -3.16   4.51   14.3  424.0  37.39 
367.541  -2.87   3.80    1.2  416.9  37.40 
367.583  -3.31   3.64    1.3  418.5  37.40 
367.666  -3.87   3.47    0.9  405.8  37.40 
367.708  -3.94   3.76    1.0  409.0  37.40 
367.749  -3.32   3.20    1.1  412.0  37.39 
367.833  -3.06   2.22    0.9  411.6  37.40 
367.874  -2.55   2.29    1.3  423.2  37.39 
367.999  -2.10   1.76    1.1  419.2  37.38 
368.083  -2.12   2.15   83.7  407.4  37.38 
368.124  -2.32   2.49  284.6  410.4  37.36 
368.208  -1.61   2.52  574.2  408.6  37.29 
368.249  -1.74   2.02  644.0  407.6  37.27 
368.291  -1.41   1.94  645.1  408.6  37.25 
368.333  -0.71   1.33  584.1  411.1  37.23 
368.374  -0.37   0.90  320.4  428.6  37.21 
368.416  -2.96   1.36  451.8  424.9  37.26 
368.499  -1.35   3.98   10.1  430.0  37.35 
368.541  -1.77   2.64    0.7  404.1  37.37 
368.583  -1.44   1.84    0.7  406.8  37.37 
368.624  -1.24   1.83    1.2  422.6  37.37 
368.666  -1.18   2.47    1.2  423.0  37.37 
